ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
25705,01/03/2022,NGA,Nigéria,15,Imo,186,25,0,231,,,25,Nigeria Centre for Disease Control
25706,01/03/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25707,01/03/2022,NGA,Nigéria,15,Kaduna,188,199,0,175,,,199,Nigeria Centre for Disease Control
25708,01/03/2022,NGA,Nigéria,15,Kano,189,7,0,0,,,7,Nigeria Centre for Disease Control
25709,01/03/2022,NGA,Nigéria,15,Katsina,190,9,0,0,,,9,Nigeria Centre for Disease Control
25710,01/03/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25711,01/03/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25712,01/03/2022,NGA,Nigéria,15,Kwara,193,20,0,0,,,20,Nigeria Centre for Disease Control
25713,01/03/2022,NGA,Nigéria,15,Lagos,194,277,0,0,,,277,Nigeria Centre for Disease Control
25714,01/03/2022,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
25715,01/03/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25716,01/03/2022,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
25717,01/03/2022,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
25718,01/03/2022,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
25719,01/03/2022,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
25720,01/03/2022,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
25721,01/03/2022,NGA,Nigéria,15,Rivers,202,11,0,208,,,11,Nigeria Centre for Disease Control
25722,01/03/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25723,01/03/2022,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
25724,01/03/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25725,01/03/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
25726,01/03/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25727,01/04/2022,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
25728,01/04/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25729,01/04/2022,NGA,Nigéria,15,Akwa Ibom,172,9,0,0,,,9,Nigeria Centre for Disease Control
25730,01/04/2022,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
25731,01/04/2022,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
25732,01/04/2022,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
25733,01/04/2022,NGA,Nigéria,15,Benue,176,9,0,0,,,9,Nigeria Centre for Disease Control
25734,01/04/2022,NGA,Nigéria,15,Borno,177,7,0,0,,,7,Nigeria Centre for Disease Control
25735,01/04/2022,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
25736,01/04/2022,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
25737,01/04/2022,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
25738,01/04/2022,NGA,Nigéria,15,Edo,181,18,5,0,,,18,Nigeria Centre for Disease Control
25739,01/04/2022,NGA,Nigéria,15,Ekiti,182,3,0,27,,,3,Nigeria Centre for Disease Control
25740,01/04/2022,NGA,Nigéria,15,Enugu,183,26,0,27,,,26,Nigeria Centre for Disease Control
25741,01/04/2022,NGA,Nigéria,15,Federal Capital Territory,184,42,0,4,,,42,Nigeria Centre for Disease Control
25742,01/04/2022,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
25743,01/04/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25744,01/04/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25745,01/04/2022,NGA,Nigéria,15,Kaduna,188,18,0,30,,,18,Nigeria Centre for Disease Control
25746,01/04/2022,NGA,Nigéria,15,Kano,189,20,0,8,,,20,Nigeria Centre for Disease Control
25747,01/04/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25748,01/04/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25749,01/04/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25750,01/04/2022,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
25751,01/04/2022,NGA,Nigéria,15,Lagos,194,337,0,3,,,337,Nigeria Centre for Disease Control
25752,01/04/2022,NGA,Nigéria,15,Nasarawa,195,24,0,0,,,24,Nigeria Centre for Disease Control
25753,01/04/2022,NGA,Nigéria,15,Niger,196,15,0,0,,,15,Nigeria Centre for Disease Control
25754,01/04/2022,NGA,Nigéria,15,Ogun,197,14,0,51,,,14,Nigeria Centre for Disease Control
25755,01/04/2022,NGA,Nigéria,15,Osun,198,10,0,15,,,10,Nigeria Centre for Disease Control
25756,01/04/2022,NGA,Nigéria,15,Ondo,199,54,0,48,,,54,Nigeria Centre for Disease Control
25757,01/04/2022,NGA,Nigéria,15,Oyo,200,23,3,115,,,23,Nigeria Centre for Disease Control
25758,01/04/2022,NGA,Nigéria,15,Plateau,201,2,0,0,,,2,Nigeria Centre for Disease Control
25759,01/04/2022,NGA,Nigéria,15,Rivers,202,188,0,143,,,188,Nigeria Centre for Disease Control
25760,01/04/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25761,01/04/2022,NGA,Nigéria,15,Taraba,204,10,0,0,,,10,Nigeria Centre for Disease Control
25762,01/04/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25763,01/04/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
25764,01/04/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25765,01/05/2022,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
25766,01/05/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25767,01/05/2022,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
25768,01/05/2022,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
25769,01/05/2022,NGA,Nigéria,15,Bauchi,174,8,0,0,,,8,Nigeria Centre for Disease Control
25770,01/05/2022,NGA,Nigéria,15,Bayelsa,175,3,0,5,,,3,Nigeria Centre for Disease Control
25771,01/05/2022,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
25772,01/05/2022,NGA,Nigéria,15,Borno,177,4,0,0,,,4,Nigeria Centre for Disease Control
25773,01/05/2022,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
25774,01/05/2022,NGA,Nigéria,15,Delta,179,43,0,0,,,43,Nigeria Centre for Disease Control
25775,01/05/2022,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
25776,01/05/2022,NGA,Nigéria,15,Edo,181,5,3,133,,,5,Nigeria Centre for Disease Control
25777,01/05/2022,NGA,Nigéria,15,Ekiti,182,6,0,15,,,6,Nigeria Centre for Disease Control
25778,01/05/2022,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
25779,01/05/2022,NGA,Nigéria,15,Federal Capital Territory,184,87,0,4,,,87,Nigeria Centre for Disease Control
25780,01/05/2022,NGA,Nigéria,15,Gombe,185,47,2,0,,,47,Nigeria Centre for Disease Control
25781,01/05/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25782,01/05/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25783,01/05/2022,NGA,Nigéria,15,Kaduna,188,134,0,50,,,134,Nigeria Centre for Disease Control
25784,01/05/2022,NGA,Nigéria,15,Kano,189,11,0,0,,,11,Nigeria Centre for Disease Control
25785,01/05/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25786,01/05/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25787,01/05/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25788,01/05/2022,NGA,Nigéria,15,Kwara,193,27,0,0,,,27,Nigeria Centre for Disease Control
25789,01/05/2022,NGA,Nigéria,15,Lagos,194,249,0,0,,,249,Nigeria Centre for Disease Control
25790,01/05/2022,NGA,Nigéria,15,Nasarawa,195,19,0,0,,,19,Nigeria Centre for Disease Control
25791,01/05/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25792,01/05/2022,NGA,Nigéria,15,Ogun,197,8,0,9,,,8,Nigeria Centre for Disease Control
25793,01/05/2022,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
25794,01/05/2022,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
25795,01/05/2022,NGA,Nigéria,15,Oyo,200,11,0,41,,,11,Nigeria Centre for Disease Control
25796,01/05/2022,NGA,Nigéria,15,Plateau,201,4,0,0,,,4,Nigeria Centre for Disease Control
25797,01/05/2022,NGA,Nigéria,15,Rivers,202,11,0,96,,,11,Nigeria Centre for Disease Control
25798,01/05/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25799,01/05/2022,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
25800,01/05/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25801,01/05/2022,NGA,Nigéria,15,Zamfara,206,0,0,12,0,0,0,Nigeria Centre for Disease Control
25802,01/05/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25803,01/06/2022,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
25804,01/06/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25805,01/06/2022,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
25806,01/06/2022,NGA,Nigéria,15,Anambra,173,3,0,0,,,3,Nigeria Centre for Disease Control
25807,01/06/2022,NGA,Nigéria,15,Bauchi,174,6,0,0,,,6,Nigeria Centre for Disease Control
25808,01/06/2022,NGA,Nigéria,15,Bayelsa,175,2,0,9,,,2,Nigeria Centre for Disease Control
25809,01/06/2022,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
25810,01/06/2022,NGA,Nigéria,15,Borno,177,12,0,0,,,12,Nigeria Centre for Disease Control
25811,01/06/2022,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
25812,01/06/2022,NGA,Nigéria,15,Delta,179,15,0,0,,,15,Nigeria Centre for Disease Control
25813,01/06/2022,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
25814,01/06/2022,NGA,Nigéria,15,Edo,181,15,5,0,,,15,Nigeria Centre for Disease Control
25815,01/06/2022,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
25816,01/06/2022,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
25817,01/06/2022,NGA,Nigéria,15,Federal Capital Territory,184,84,2,108,,,84,Nigeria Centre for Disease Control
25818,01/06/2022,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
25819,01/06/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25820,01/06/2022,NGA,Nigéria,15,Jigawa,187,7,0,3,,,7,Nigeria Centre for Disease Control
25821,01/06/2022,NGA,Nigéria,15,Kaduna,188,0,1,75,0,0,0,Nigeria Centre for Disease Control
25822,01/06/2022,NGA,Nigéria,15,Kano,189,22,1,0,,,22,Nigeria Centre for Disease Control
25823,01/06/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25824,01/06/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25825,01/06/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25826,01/06/2022,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
25827,01/06/2022,NGA,Nigéria,15,Lagos,194,274,0,0,,,274,Nigeria Centre for Disease Control
25828,01/06/2022,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
25829,01/06/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25830,01/06/2022,NGA,Nigéria,15,Ogun,197,9,0,1,,,9,Nigeria Centre for Disease Control
25831,01/06/2022,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
25832,01/06/2022,NGA,Nigéria,15,Ondo,199,35,0,0,,,35,Nigeria Centre for Disease Control
25833,01/06/2022,NGA,Nigéria,15,Oyo,200,48,0,51,,,48,Nigeria Centre for Disease Control
25834,01/06/2022,NGA,Nigéria,15,Plateau,201,5,0,22,,,5,Nigeria Centre for Disease Control
25835,01/06/2022,NGA,Nigéria,15,Rivers,202,4,0,68,,,4,Nigeria Centre for Disease Control
25836,01/06/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25837,01/06/2022,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
25838,01/06/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25839,01/06/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
25840,01/06/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25841,01/07/2022,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
25842,01/07/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25843,01/07/2022,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
25844,01/07/2022,NGA,Nigéria,15,Anambra,173,0,0,27,0,0,0,Nigeria Centre for Disease Control
25845,01/07/2022,NGA,Nigéria,15,Bauchi,174,9,0,0,,,9,Nigeria Centre for Disease Control
25846,01/07/2022,NGA,Nigéria,15,Bayelsa,175,2,0,7,,,2,Nigeria Centre for Disease Control
25847,01/07/2022,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
25848,01/07/2022,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
25849,01/07/2022,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
25850,01/07/2022,NGA,Nigéria,15,Delta,179,17,0,0,,,17,Nigeria Centre for Disease Control
25851,01/07/2022,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
25852,01/07/2022,NGA,Nigéria,15,Edo,181,8,0,0,,,8,Nigeria Centre for Disease Control
25853,01/07/2022,NGA,Nigéria,15,Ekiti,182,11,0,16,,,11,Nigeria Centre for Disease Control
25854,01/07/2022,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
25855,01/07/2022,NGA,Nigéria,15,Federal Capital Territory,184,74,0,71,,,74,Nigeria Centre for Disease Control
25856,01/07/2022,NGA,Nigéria,15,Gombe,185,35,1,0,,,35,Nigeria Centre for Disease Control
25857,01/07/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25858,01/07/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25859,01/07/2022,NGA,Nigéria,15,Kaduna,188,62,0,95,,,62,Nigeria Centre for Disease Control
25860,01/07/2022,NGA,Nigéria,15,Kano,189,8,1,26,,,8,Nigeria Centre for Disease Control
25861,01/07/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25862,01/07/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25863,01/07/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25864,01/07/2022,NGA,Nigéria,15,Kwara,193,12,0,0,,,12,Nigeria Centre for Disease Control
25865,01/07/2022,NGA,Nigéria,15,Lagos,194,310,0,0,,,310,Nigeria Centre for Disease Control
25866,01/07/2022,NGA,Nigéria,15,Nasarawa,195,7,0,0,,,7,Nigeria Centre for Disease Control
25867,01/07/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25868,01/07/2022,NGA,Nigéria,15,Ogun,197,4,1,32,,,4,Nigeria Centre for Disease Control
25869,01/07/2022,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
25870,01/07/2022,NGA,Nigéria,15,Ondo,199,68,0,0,,,68,Nigeria Centre for Disease Control
25871,01/07/2022,NGA,Nigéria,15,Oyo,200,20,0,5,,,20,Nigeria Centre for Disease Control
25872,01/07/2022,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
25873,01/07/2022,NGA,Nigéria,15,Rivers,202,126,0,78,,,126,Nigeria Centre for Disease Control
25874,01/07/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25875,01/07/2022,NGA,Nigéria,15,Taraba,204,66,0,13,,,66,Nigeria Centre for Disease Control
25876,01/07/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25877,01/07/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
25878,01/07/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25879,01/08/2022,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
25880,01/08/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25881,01/08/2022,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
25882,01/08/2022,NGA,Nigéria,15,Anambra,173,205,0,0,,,205,Nigeria Centre for Disease Control
25883,01/08/2022,NGA,Nigéria,15,Bauchi,174,5,0,0,,,5,Nigeria Centre for Disease Control
25884,01/08/2022,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
25885,01/08/2022,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
25886,01/08/2022,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
25887,01/08/2022,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
25888,01/08/2022,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
25889,01/08/2022,NGA,Nigéria,15,Ebonyi,180,2,0,0,,,2,Nigeria Centre for Disease Control
25890,01/08/2022,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
25891,01/08/2022,NGA,Nigéria,15,Ekiti,182,4,0,6,,,4,Nigeria Centre for Disease Control
25892,01/08/2022,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
25893,01/08/2022,NGA,Nigéria,15,Federal Capital Territory,184,20,0,0,,,20,Nigeria Centre for Disease Control
25894,01/08/2022,NGA,Nigéria,15,Gombe,185,25,0,9,,,25,Nigeria Centre for Disease Control
25895,01/08/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25896,01/08/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25897,01/08/2022,NGA,Nigéria,15,Kaduna,188,7,0,115,,,7,Nigeria Centre for Disease Control
25898,01/08/2022,NGA,Nigéria,15,Kano,189,5,1,0,,,5,Nigeria Centre for Disease Control
25899,01/08/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25900,01/08/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25901,01/08/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25902,01/08/2022,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
25903,01/08/2022,NGA,Nigéria,15,Lagos,194,261,0,0,,,261,Nigeria Centre for Disease Control
25904,01/08/2022,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
25905,01/08/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25906,01/08/2022,NGA,Nigéria,15,Ogun,197,2,0,30,,,2,Nigeria Centre for Disease Control
25907,01/08/2022,NGA,Nigéria,15,Osun,198,19,0,10,,,19,Nigeria Centre for Disease Control
25908,01/08/2022,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
25909,01/08/2022,NGA,Nigéria,15,Oyo,200,14,0,8,,,14,Nigeria Centre for Disease Control
25910,01/08/2022,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
25911,01/08/2022,NGA,Nigéria,15,Rivers,202,159,0,295,,,159,Nigeria Centre for Disease Control
25912,01/08/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25913,01/08/2022,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
25914,01/08/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25915,01/08/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
25916,01/08/2022,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
25917,01/09/2022,NGA,Nigéria,15,Abia,170,1,0,34,,,1,Nigeria Centre for Disease Control
25918,01/09/2022,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
25919,01/09/2022,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
25920,01/09/2022,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
25921,01/09/2022,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
25922,01/09/2022,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
25923,01/09/2022,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
25924,01/09/2022,NGA,Nigéria,15,Borno,177,0,0,-11,0,0,0,Nigeria Centre for Disease Control
25925,01/09/2022,NGA,Nigéria,15,Cross River,178,0,0,1,0,0,0,Nigeria Centre for Disease Control
25926,01/09/2022,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
25927,01/09/2022,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
25928,01/09/2022,NGA,Nigéria,15,Edo,181,0,6,122,0,0,0,Nigeria Centre for Disease Control
25929,01/09/2022,NGA,Nigéria,15,Ekiti,182,3,0,0,,,3,Nigeria Centre for Disease Control
25930,01/09/2022,NGA,Nigéria,15,Enugu,183,0,0,1,0,0,0,Nigeria Centre for Disease Control
25931,01/09/2022,NGA,Nigéria,15,Federal Capital Territory,184,19,0,6,,,19,Nigeria Centre for Disease Control
25932,01/09/2022,NGA,Nigéria,15,Gombe,185,6,0,0,,,6,Nigeria Centre for Disease Control
25933,01/09/2022,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
25934,01/09/2022,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
25935,01/09/2022,NGA,Nigéria,15,Kaduna,188,11,0,0,,,11,Nigeria Centre for Disease Control
25936,01/09/2022,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
25937,01/09/2022,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
25938,01/09/2022,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
25939,01/09/2022,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
25940,01/09/2022,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
25941,01/09/2022,NGA,Nigéria,15,Lagos,194,178,0,0,,,178,Nigeria Centre for Disease Control
25942,01/09/2022,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
25943,01/09/2022,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
25944,01/09/2022,NGA,Nigéria,15,Ogun,197,6,0,17,,,6,Nigeria Centre for Disease Control
25945,01/09/2022,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
25946,01/09/2022,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
25947,01/09/2022,NGA,Nigéria,15,Oyo,200,0,0,20,0,0,0,Nigeria Centre for Disease Control
25948,01/09/2022,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
25949,01/09/2022,NGA,Nigéria,15,Rivers,202,313,0,370,,,313,Nigeria Centre for Disease Control
25950,01/09/2022,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
25951,01/09/2022,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
25952,01/09/2022,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
25953,01/09/2022,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
